Order.No,Item,Plant,Order.Req,Forecast.Date,Req.Delivery.Date,Mfg.Lead.time,KIT.Material,FG.Material,FG.Net.Req,SFG.Material,SFG.Net.Req,FG.SFG.Length,FG.SFG.Breadth,Coil,Raw.Material,RM.Length,RM.Breadth,RM.Qty.Set,Priority,Plant.Considered,Batch,Storage.Location,fromStock,Purchase,wastage,Remarks,PO.Number,PR.Number,fromPO,fromPR
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,0M-6489G          ,100,0M-3954E,0,0,0,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,0M-6387B,0,420,140,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-10728E,0,653,208,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-10733D,0,0,0,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-10734D,0,750,320,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-10777D,0,0,0,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-11355A,0,0,0,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-11356A,0,0,0,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-11401B,0,499.6,46.08,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-11410C,0,0,0,,,,,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,0M-6489G          ,100,0M-3954E,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,0M-6387B,0,420,140,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-10728E,0,653,208,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-10733D,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-10734D,0,750,320,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-10777D,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-11355A,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-11356A,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-11401B,0,499.6,46.08,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-11410C,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000049,10,1003,100,18.05.2016,18.05.2016,5,                  ,                  ,,870-11538,200,0,0,,2021199,0,1250,0.024,2,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11538,20,0,0,,2020005,2500,1250,0.024,1,,,,0,0.479999999999754,0,,,,0,0
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,0M-6489G          ,10,0M-3954E,0,0,0,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,0M-6387B,0,420,140,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-10728E,0,653,208,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-10733D,0,0,0,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-10734D,0,750,320,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-10777D,0,0,0,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11355A,0,0,0,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11356A,0,0,0,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11401B,0,499.6,46.08,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11410C,0,0,0,,,,,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,0M-6489G          ,10,0M-3954E,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,0M-6387B,0,420,140,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-10728E,0,653,208,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-10733D,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-10734D,0,750,320,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-10777D,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11355A,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11356A,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11401B,0,499.6,46.08,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11410C,0,0,0,,,0,0,0,0,,,,,,,,,,,
220000050,10,1003,10,19.05.2016,19.05.2016,5,                  ,                  ,,870-11538,20,0,0,,2021199,0,1250,0.024,2,,,,,,,,,,,
260000037,10,1003,70,01.05.2016,01.05.2016,3,                  ,                  ,,,,0,0,,,,,0,0,,,,,,,,,,,
260000037,10,1003,70,01.05.2016,01.05.2016,3,                  ,                  ,,,,0,0,,,0,0,0,0,,,,,,,,,,,
260000038,10,1003,10,01.05.2016,01.05.2016,3,                  ,                  ,,,,0,0,,,,,0,0,,,,,,,,,,,
260000038,10,1003,10,01.05.2016,01.05.2016,3,                  ,                  ,,,,0,0,,,0,0,0,0,,,,,,,,,,,
260000040,10,1003,80,02.05.2016,02.05.2016,3,                  ,                  ,,,,0,0,,,,,0,0,,,,,,,,,,,
260000040,10,1003,80,02.05.2016,02.05.2016,3,                  ,                  ,,,,0,0,,,0,0,0,0,,,,,,,,,,,
260000042,20,1003,30,05.05.2016,09.05.2016,3,                  ,                  ,,,,0,0,,,,,0,0,,,,,,,,,,,
260000042,20,1003,30,05.05.2016,09.05.2016,3,                  ,                  ,,,,0,0,,,0,0,0,0,,,,,,,,,,,
260000043,30,1003,40,10.05.2016,09.05.2016,3,                  ,                  ,,,,0,0,,,,,0,0,,,,,,,,,,,
260000043,30,1003,40,10.05.2016,09.05.2016,3,                  ,                  ,,,,0,0,,,0,0,0,0,,,,,,,,,,,
