Order.No,Item,Plant,Order.Req,Forecast.Date,Req.Delivery.Date,Mfg.Lead.time,KIT.Material,FG.Material,FG.Net.Req,SFG.Material,SFG.Net.Req,FG.SFG.Length,FG.SFG.Breadth,Coil,Raw.Material,RM.Length,RM.Breadth,RM.Qty.Set,Priority,Plant.Considered,Batch,Storage.Location,fromStock,Purchase,wastage,Remarks,PO.Number,PR.Number,fromPO,fromPR
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12941         ,5,,,263.4,124.7,,2010002,1250,267.3,0.29,1,,,,0,1.45,1.6955,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12952         ,2,,,528,33.13,,2010002,2500,1250,0.21,1,,,,0,0.42,16.0353,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12954A        ,2,,,468,70,,2010002,2500,1250,0.26,1,,,,0,0.52,10.8928,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12960A,2,246,17,,2010041,2500,1250,0.11,1,,,,0,0.22,1.6394,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12961         ,2,,,270,220.63,,2010002,2500,1250,0.59,1,,,,0,1.18,14.2191,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12962         ,2,,,238.48,150,,2010002,2500,1250,0.43,1,,,,0,0.86,8.4237,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12970A        ,2,,,850,91.2,,2010002,2500,1250,1,1,,,,0,2,33.0227,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12971         ,2,,,317.25,82.35,,2010002,2500,1250,0.32,1,,,,0,0.64,12.2182,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12972A        ,2,,,110,81,,2010041,2500,1250,0.12,1,,,,0,0.24,5.9104,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12973A        ,2,,,287.31,235.92,,2010041,2500,1250,1.15,1,,,,0,2.3,13.2388,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12974B        ,2,,,127,108.6,,2010041,2500,1250,0.197,1,,,,0,0.394,7.7578,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12975A        ,2,,,200,81.35,,2010002,2500,1250,0.2,1,,,,0,0.4,6.2848,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12977         ,2,,,314.91,122.93,,2010041,2500,1250,0.69,1,,,,0,1.38,13.2854,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12979         ,2,,,203,157,,2010002,2000,1250,0.36,1,,,,0,0.72,8.2115,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-13689A        ,3,,,981.2,147.2,2012160,2010005,2500,1250,2.58,1,,,,0,7.74,26.0505,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-80087         ,2,,,232,201,,2010002,2500,1250,0.61,1,,,,0,1.22,10.4666,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-80280         ,3,,,111.24,81.17,2012160,2010005,2500,1250,0.23,1,,,,0,0.69,4.6501,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-8816,2,20,16,2021199,2020005,2500,1250,0.066,1,,,,0,0.132,0.16,Lead over due Date,,,0,0
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-5965E          ,8,0M-3954E,0,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-6489G          ,0,0M-5900A,12,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-7176A          ,12,0M-5903C,2,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-9840D          ,2,0M-5904D,2,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-9842           ,6,0M-5908C,2,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-0664          ,2,0M-5909B,2,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-5966B,2,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12903A        ,0,0M-5967B,8,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-6387B,0,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-6420A,2,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-6484A,12,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12910B        ,2,0M-6485A,2,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-7185B,2,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12912B        ,0,0M-7186B,0,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12913B        ,0,0M-7187A,0,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-894B,2,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-10728E,0,653,208,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12919A        ,0,870-10733D,0,1955,165,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12920A        ,0,870-10734D,0,1955,165,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12923         ,0,870-10777D,0,602,120.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12927         ,20,870-11355A,0,74,44.55,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12935D        ,0,870-11356A,0,74,44.55,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11401B,0,499.6,46.08,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12957A        ,0,870-11410C,0,294,159.4,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11538,0,63,31,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11672B,2,73,52,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11759A,0,233,58,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11760A,0,125,58,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11761,0,120,41,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12876A,0,255,196.5,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12878A,0,576.54,55.28,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12879A,0,38.91,9.65,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12881,0,290.8,125,,,,,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-5965E          ,8,0M-3954E,0,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-6489G          ,0,0M-5900A,12,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-7176A          ,12,0M-5903C,2,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-9840D          ,2,0M-5904D,2,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,0M-9842           ,6,0M-5908C,2,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-0664          ,2,0M-5909B,2,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-5966B,2,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12903A        ,0,0M-5967B,8,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-6387B,0,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-6420A,2,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-6484A,12,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12910B        ,2,0M-6485A,2,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-7185B,2,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12912B        ,0,0M-7186B,0,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12913B        ,0,0M-7187A,0,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,0M-894B,2,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,1410193,2,255,196.5,,2011012,0,1250,1.19,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,1411098,2,1869.21,322.05,,2011007,0,1250,5.83,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,1411099,2,158,34.57,,2011007,0,1250,0.06,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,1411100,2,178.85,171.4,,2011007,0,1250,0.3,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-10728E,0,653,208,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12919A        ,0,870-10733D,0,1955,165,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12920A        ,0,870-10734D,0,1955,165,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12923         ,0,870-10777D,0,602,120.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12927         ,20,870-11355A,0,74,44.55,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12935D        ,0,870-11356A,0,74,44.55,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11400B,4,593.5,34,,2021115,0,1250,0.35,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11401B,0,499.6,46.08,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11404B,2,927.6,595.9,,2021114,0,1250,6.32,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11406A,2,1966.2,357,,2021114,0,1250,7.82,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11407,2,1966.2,357,,2021114,0,1250,7.82,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11408A,4,832.2,59.15,,2110015,0,1250,0.93,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11409A,4,1907,59.15,,2110015,0,1250,1.94,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12957A        ,0,870-11410C,0,294,159.4,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11518A,8,1030,885,,2021114,0,1250,8.3,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11525A,2,885,22.5,,2021115,0,1250,0.24,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11526,2,885,22.5,,2021115,0,1250,0.24,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11538,0,63,31,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11672B,2,73,52,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11674,2,36.54,18,,2021115,0,1250,0.013,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11759A,0,233,58,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11760A,0,125,58,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11761,0,120,41,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11808,2,88.34,20,,2021199,0,1250,0.04,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-11968,2,70.21,36.54,,2021115,0,1250,0.038,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12557,6,570.9,20.7,,2021115,0,1250,0.154,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12852A,12,967.5,183.35,,2011012,0,1250,2.45,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12872,2,255,196.5,,2021115,0,1250,15.86,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12873,2,543.16,59.15,,2021115,0,1250,0.47,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12874,2,1306.29,59.15,,2021115,0,1250,1.26,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12875,2,132.35,32.55,,2021115,0,1250,0.05,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12876A,0,255,196.5,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12878A,0,576.54,55.28,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12879A,0,38.91,9.65,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12881,0,290.8,125,,,0,0,0,0,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12902A        ,2,,,0,0,,2011012,0,1250,3.76,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12904A        ,2,,,0,0,,2011012,0,1250,2.82,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12905A        ,2,,,0,0,,2011007,0,1250,1.97,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12906A        ,2,,,0,0,,2011007,0,1250,1.6,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12907E,2,1873,452.88,,2011012,0,1250,18.4,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12908A,2,141,104.23,,2011012,0,1250,0.3,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12911         ,2,,,0,0,,2011012,0,1250,5.48,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12914B        ,2,,,0,0,,2011012,0,1250,22.87,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12916E        ,2,,,0,0,,2011012,0,1250,23.75,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12922,6,1186.5,433,,2011012,0,1250,6.6,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12924,24,252,49.19,,2011007,0,1250,0.1,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12925,12,555,50.59,,2011007,0,1250,0.24,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12926,12,390.66,116.65,,2011007,0,1250,0.396,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12939B        ,2,,,0,0,,2011012,0,1250,3,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12941         ,5,,,0,0,,2011007,0,1250,0.29,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12952         ,2,,,0,0,,2011007,0,1250,0.21,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12954A        ,2,,,0,0,,2011007,0,1250,0.26,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,                  ,,870-12960A,2,246,17,,2011012,0,1250,0.1,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12961         ,2,,,0,0,,2011007,0,1250,0.59,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12962         ,2,,,0,0,,2011007,0,1250,0.43,2,,,,,,,,,,,
220000026,10,1003,5,04.05.2016,04.05.2016,0,                  ,870-12970A        ,2,,,0,0,,2011007,0,1250,1,2,,,,,,,,,,,
